timeindex,s_be,s_bb,w_be,w_bb,h_bb
2016-10-04 15:00:00,0.124,0.1516,0.6081,0.5031,0.45
2016-10-04 16:00:00,0.0117,0.0141,0.542,0.4629,0.45
2016-10-04 17:00:00,0,0,0.4928,0.4603,0.45
2016-10-04 18:00:00,0,0,0.4726,0.461,0.45
2016-10-04 19:00:00,0,0,0.4427,0.448,0.45
2016-10-04 20:00:00,0,0,0.389,0.3849,0.45
2016-10-04 21:00:00,0,0,0.2819,0.2884,0.45
2016-10-04 22:00:00,0,0,0.2607,0.2405,0.45
2016-10-04 23:00:00,0,0,0.2613,0.2408,0.45
2016-10-05 00:00:00,0,0,0.2289,0.2443,0.45
2016-10-05 01:00:00,0,0,0.2276,0.2514,0.45
2016-10-05 02:00:00,0,0,0.231,0.2623,0.45
2016-10-05 03:00:00,0,0,0.2961,0.265,0.45
2016-10-05 04:00:00,0,0,0.2976,0.2767,0.45
2016-10-05 05:00:00,0,0.0006,0.303,0.2871,0.45
2016-10-05 06:00:00,0.0315,0.0445,0.3154,0.2847,0.45
2016-10-05 07:00:00,0.1162,0.1277,0.3514,0.3109,0.45
2016-10-05 08:00:00,0.218,0.2407,0.462,0.4136,0.45
2016-10-05 09:00:00,0.2951,0.3176,0.4873,0.4447,0.45
2016-10-05 10:00:00,0.3354,0.3692,0.5623,0.4919,0.45
2016-10-05 11:00:00,0.3218,0.3551,0.7167,0.5726,0.45
2016-10-05 12:00:00,0.2353,0.2632,0.8567,0.6461,0.45
2016-10-05 13:00:00,0.1705,0.1838,0.9727,0.6937,0.45
2016-10-05 14:00:00,0.0885,0.0952,0.969,0.6883,0.45
2016-10-05 15:00:00,0.0334,0.0321,0.8626,0.6405,0.45
2016-10-05 16:00:00,0.0006,0.0012,0.7693,0.5974,0.45
2016-10-05 17:00:00,0,0,0.7606,0.5865,0.45
2016-10-05 18:00:00,0,0,0.7523,0.5792,0.45
2016-10-05 19:00:00,0,0,0.7547,0.5787,0.45
2016-10-05 20:00:00,0,0,0.7683,0.5778,0.45
2016-10-05 21:00:00,0,0,0.7567,0.5846,0.45
2016-10-05 22:00:00,0,0,0.7816,0.6027,0.45
2016-10-05 23:00:00,0,0,0.7806,0.6028,0.45
2016-10-06 00:00:00,0,0,0.743,0.5854,0.45
2016-10-06 01:00:00,0,0,0.6826,0.5532,0.45
2016-10-06 02:00:00,0,0,0.6138,0.5164,0.45
2016-10-06 03:00:00,0,0,0.5433,0.4673,0.45
2016-10-06 04:00:00,0,0,0.4754,0.4223,0.45
2016-10-06 05:00:00,0,0,0.371,0.3651,0.45
2016-10-06 06:00:00,0.0103,0.0098,0.3127,0.3381,0.45
2016-10-06 07:00:00,0.0442,0.0404,0.3424,0.3465,0.45
2016-10-06 08:00:00,0.0983,0.0903,0.5024,0.4121,0.45
2016-10-06 09:00:00,0.1238,0.1128,0.5068,0.4217,0.45
2016-10-06 10:00:00,0.1139,0.1065,0.4744,0.4117,0.45
2016-10-06 11:00:00,0.0864,0.0889,0.4234,0.3883,0.45
2016-10-06 12:00:00,0.0606,0.0663,0.3867,0.3631,0.45
2016-10-06 13:00:00,0.0389,0.0446,0.3696,0.3379,0.45
2016-10-06 14:00:00,0.0251,0.0267,0.3269,0.2963,0.45
2016-10-06 15:00:00,0.0074,0.0088,0.3006,0.2841,0.45
2016-10-06 16:00:00,0,0,0.3429,0.3054,0.45
2016-10-06 17:00:00,0,0,0.3689,0.3078,0.45
2016-10-06 18:00:00,0,0,0.3383,0.2861,0.45
2016-10-06 19:00:00,0,0,0.1987,0.2336,0.45
2016-10-06 20:00:00,0,0,0.1743,0.1777,0.45
2016-10-06 21:00:00,0,0,0.1516,0.1555,0.45
2016-10-06 22:00:00,0,0,0.1196,0.1303,0.45
2016-10-06 23:00:00,0,0,0.0943,0.1072,0.45
2016-10-07 00:00:00,0,0,0.0711,0.0817,0.45
2016-10-07 01:00:00,0,0,0.0513,0.0689,0.45
2016-10-07 02:00:00,0,0,0.043,0.0643,0.45
2016-10-07 03:00:00,0,0,0.0563,0.0622,0.45
2016-10-07 04:00:00,0,0,0.0613,0.0645,0.45
2016-10-07 05:00:00,0.0001,0.0001,0.0553,0.0626,0.45
2016-10-07 06:00:00,0.0454,0.0417,0.0299,0.0449,0.45
2016-10-07 07:00:00,0.1215,0.1243,0.0213,0.0403,0.45
2016-10-07 08:00:00,0.237,0.2419,0.0211,0.0429,0.45
2016-10-07 09:00:00,0.2924,0.2896,0.0176,0.0403,0.45
2016-10-07 10:00:00,0.2494,0.3019,0.0156,0.0394,0.45
2016-10-07 11:00:00,0.3178,0.3569,0.016,0.0417,0.45
2016-10-07 12:00:00,0.3287,0.3596,0.0186,0.0482,0.45
2016-10-07 13:00:00,0.2657,0.2904,0.031,0.0642,0.45
2016-10-07 14:00:00,0.1114,0.1552,0.0559,0.0846,0.45
2016-10-07 15:00:00,0.0183,0.0406,0.0779,0.0982,0.45
2016-10-07 16:00:00,0,0.0005,0.103,0.1318,0.45
2016-10-07 17:00:00,0,0,0.1654,0.1736,0.45
2016-10-07 18:00:00,0,0,0.2179,0.1945,0.45
2016-10-07 19:00:00,0,0,0.2181,0.1931,0.45
2016-10-07 20:00:00,0,0,0.1879,0.1802,0.45
2016-10-07 21:00:00,0,0,0.1863,0.166,0.45
2016-10-07 22:00:00,0,0,0.1544,0.1611,0.45
2016-10-07 23:00:00,0,0,0.1359,0.1627,0.45
2016-10-08 00:00:00,0,0,0.1519,0.1592,0.45
2016-10-08 01:00:00,0,0,0.1771,0.1553,0.45
2016-10-08 02:00:00,0,0,0.1886,0.1549,0.45
2016-10-08 03:00:00,0,0,0.1723,0.1463,0.45
2016-10-08 04:00:00,0,0,0.1566,0.1408,0.45
2016-10-08 05:00:00,0,0,0.1304,0.142,0.45
2016-10-08 06:00:00,0.0223,0.0235,0.1084,0.1384,0.45
2016-10-08 07:00:00,0.0681,0.0741,0.1384,0.1272,0.45
2016-10-08 08:00:00,0.129,0.1404,0.22,0.1785,0.45
2016-10-08 09:00:00,0.1681,0.1943,0.2613,0.2018,0.45
2016-10-08 10:00:00,0.1794,0.2123,0.2603,0.1935,0.45
2016-10-08 11:00:00,0.154,0.1849,0.24,0.188,0.45
2016-10-08 12:00:00,0.1106,0.1401,0.2236,0.1856,0.45
2016-10-08 13:00:00,0.0863,0.11,0.2157,0.1825,0.45
2016-10-08 14:00:00,0.0577,0.0738,0.2031,0.1664,0.45
2016-10-08 15:00:00,0.0245,0.0311,0.1719,0.1314,0.45
2016-10-08 16:00:00,0.0001,0.0007,0.1656,0.1368,0.45
2016-10-08 17:00:00,0,0,0.1786,0.158,0.45
2016-10-08 18:00:00,0,0,0.1626,0.155,0.45
2016-10-08 19:00:00,0,0,0.1553,0.1463,0.45
2016-10-08 20:00:00,0,0,0.1347,0.1335,0.45
2016-10-08 21:00:00,0,0,0.1389,0.1285,0.45
2016-10-08 22:00:00,0,0,0.1201,0.128,0.45
2016-10-08 23:00:00,0,0,0.1089,0.1233,0.45
2016-10-09 00:00:00,0,0,0.1066,0.1233,0.45
2016-10-09 01:00:00,0,0,0.1111,0.1285,0.45
2016-10-09 02:00:00,0,0,0.1091,0.1246,0.45
2016-10-09 03:00:00,0,0,0.0989,0.1111,0.45
2016-10-09 04:00:00,0,0,0.0871,0.1008,0.45
2016-10-09 05:00:00,0,0,0.0889,0.0939,0.45
2016-10-09 06:00:00,0.0169,0.0149,0.0797,0.0817,0.45
2016-10-09 07:00:00,0.0594,0.0544,0.0746,0.0771,0.45
2016-10-09 08:00:00,0.1192,0.1153,0.0709,0.0774,0.45
2016-10-09 09:00:00,0.1457,0.1562,0.0673,0.0696,0.45
2016-10-09 10:00:00,0.1623,0.1922,0.0657,0.0635,0.45
2016-10-09 11:00:00,0.1761,0.1763,0.064,0.0588,0.45
2016-10-09 12:00:00,0.1661,0.1806,0.0561,0.0521,0.45
2016-10-09 13:00:00,0.164,0.1827,0.046,0.0428,0.45
2016-10-09 14:00:00,0.1547,0.153,0.0364,0.0334,0.45
2016-10-09 15:00:00,0.0339,0.0418,0.0299,0.0239,0.45
2016-10-09 16:00:00,0.0001,0.0003,0.0307,0.0266,0.45
2016-10-09 17:00:00,0,0,0.0353,0.0315,0.45
2016-10-09 18:00:00,0,0,0.0311,0.0296,0.45
2016-10-09 19:00:00,0,0,0.0237,0.0257,0.45
2016-10-09 20:00:00,0,0,0.0173,0.0213,0.45
2016-10-09 21:00:00,0,0,0.0119,0.0168,0.45
2016-10-09 22:00:00,0,0,0.0087,0.0145,0.45
2016-10-09 23:00:00,0,0,0.0086,0.0159,0.45
2016-10-10 00:00:00,0,0,0.0114,0.0197,0.45
2016-10-10 01:00:00,0,0,0.0137,0.0229,0.45
2016-10-10 02:00:00,0,0,0.0111,0.0221,0.45
2016-10-10 03:00:00,0,0,0.0046,0.0172,0.45
2016-10-10 04:00:00,0,0,0.0001,0.0088,0.45
2016-10-10 05:00:00,0,0,0,0.0058,0.45
2016-10-10 06:00:00,0.008,0.0115,0,0.0046,0.45
2016-10-10 07:00:00,0.0326,0.0477,0,0.0023,0.45
2016-10-10 08:00:00,0.0845,0.1068,0,0.0018,0.45
2016-10-10 09:00:00,0.3197,0.3104,0.0027,0.0032,0.45
2016-10-10 10:00:00,0.3597,0.3927,0.0054,0.0043,0.45
2016-10-10 11:00:00,0.345,0.3829,0.0047,0.0039,0.45
2016-10-10 12:00:00,0.2612,0.2967,0.004,0.0031,0.45
2016-10-10 13:00:00,0.1596,0.2231,0.0017,0.0019,0.45
2016-10-10 14:00:00,0.0882,0.1251,0.0004,0.0009,0.45
2016-10-10 15:00:00,0.0296,0.0411,0.0001,0.0002,0.45
2016-10-10 16:00:00,0.0003,0.0006,0,0,0.45
2016-10-10 17:00:00,0,0,0,0,0.45
2016-10-10 18:00:00,0,0,0,0,0.45
2016-10-10 19:00:00,0,0,0,0,0.45
2016-10-10 20:00:00,0,0,0,0,0.45
2016-10-10 21:00:00,0,0,0,0,0.45
2016-10-10 22:00:00,0,0,0,0,0.45
2016-10-10 23:00:00,0,0,0,0,0.45
2016-10-11 00:00:00,0,0,0,0,0.45
2016-10-11 01:00:00,0,0,0,0.0003,0.45
2016-10-11 02:00:00,0,0,0,0.002,0.45
2016-10-11 03:00:00,0,0,0.0023,0.0067,0.45
2016-10-11 04:00:00,0,0,0.0076,0.0157,0.45
2016-10-11 05:00:00,0,0,0.0114,0.0262,0.45
2016-10-11 06:00:00,0.0193,0.027,0.0136,0.0343,0.45
2016-10-11 07:00:00,0.0602,0.0863,0.007,0.0412,0.45
2016-10-11 08:00:00,0.0838,0.1315,0.0106,0.0649,0.45
2016-10-11 09:00:00,0.0757,0.1467,0.0187,0.0828,0.45
2016-10-11 10:00:00,0.0666,0.1495,0.0381,0.097,0.45
2016-10-11 11:00:00,0.0651,0.1352,0.0654,0.1114,0.45
2016-10-11 12:00:00,0.0616,0.1136,0.1006,0.1276,0.45
2016-10-11 13:00:00,0.045,0.0712,0.1437,0.1432,0.45
2016-10-11 14:00:00,0.0284,0.0385,0.1724,0.1484,0.45
2016-10-11 15:00:00,0.012,0.0141,0.1881,0.1454,0.45
2016-10-11 16:00:00,0,0,0.2099,0.163,0.45
2016-10-11 17:00:00,0,0,0.1881,0.1807,0.45
2016-10-11 18:00:00,0,0,0.2329,0.2019,0.45
2016-10-11 19:00:00,0,0,0.2499,0.2079,0.45
2016-10-11 20:00:00,0,0,0.1786,0.1814,0.45
2016-10-11 21:00:00,0,0,0.1661,0.1592,0.45
2016-10-11 22:00:00,0,0,0.1526,0.1468,0.45
2016-10-11 23:00:00,0,0,0.153,0.1472,0.45
2016-10-12 00:00:00,0,0,0.1727,0.1415,0.45
2016-10-12 01:00:00,0,0,0.1479,0.1311,0.45
2016-10-12 02:00:00,0,0,0.197,0.1565,0.45
2016-10-12 03:00:00,0,0,0.15,0.1498,0.45
2016-10-12 04:00:00,0,0,0.132,0.1413,0.45
2016-10-12 05:00:00,0,0,0.1439,0.1365,0.45
2016-10-12 06:00:00,0.0157,0.018,0.1463,0.13,0.45
2016-10-12 07:00:00,0.0536,0.0665,0.1476,0.1484,0.45
2016-10-12 08:00:00,0.0976,0.118,0.2014,0.1961,0.45
2016-10-12 09:00:00,0.1233,0.1517,0.2056,0.1989,0.45
2016-10-12 10:00:00,0.1449,0.1634,0.1684,0.1693,0.45
2016-10-12 11:00:00,0.1424,0.1471,0.1399,0.1534,0.45
2016-10-12 12:00:00,0.1358,0.1362,0.1407,0.1589,0.45
2016-10-12 13:00:00,0.08,0.0913,0.1473,0.1618,0.45
2016-10-12 14:00:00,0.0326,0.0451,0.1366,0.1489,0.45
2016-10-12 15:00:00,0.0126,0.015,0.1233,0.125,0.45
2016-10-12 16:00:00,0,0,0.1366,0.1324,0.45
2016-10-12 17:00:00,0,0,0.1836,0.1547,0.45
2016-10-12 18:00:00,0,0,0.19,0.1509,0.45
2016-10-12 19:00:00,0,0,0.1653,0.1484,0.45
2016-10-12 20:00:00,0,0,0.1451,0.1364,0.45
2016-10-12 21:00:00,0,0,0.1299,0.1175,0.45
2016-10-12 22:00:00,0,0,0.1251,0.1163,0.45
2016-10-12 23:00:00,0,0,0.1147,0.1159,0.45
2016-10-13 00:00:00,0,0,0.1251,0.1162,0.45
2016-10-13 01:00:00,0,0,0.1254,0.1184,0.45
2016-10-13 02:00:00,0,0,0.109,0.1174,0.45
2016-10-13 03:00:00,0,0,0.1106,0.1188,0.45
2016-10-13 04:00:00,0,0,0.1264,0.1172,0.45
2016-10-13 05:00:00,0,0,0.1224,0.121,0.45
2016-10-13 06:00:00,0.02,0.0195,0.1353,0.1245,0.45
2016-10-13 07:00:00,0.0778,0.0807,0.151,0.1514,0.45
2016-10-13 08:00:00,0.1401,0.1724,0.2173,0.2135,0.45
2016-10-13 09:00:00,0.2386,0.268,0.2301,0.2201,0.45
2016-10-13 10:00:00,0.2788,0.2997,0.2299,0.2109,0.45
2016-10-13 11:00:00,0.3,0.3274,0.2229,0.2051,0.45
2016-10-13 12:00:00,0.2566,0.2909,0.2269,0.208,0.45
2016-10-13 13:00:00,0.2412,0.2494,0.2434,0.2259,0.45
2016-10-13 14:00:00,0.1021,0.1383,0.2657,0.2517,0.45
2016-10-13 15:00:00,0.0438,0.0552,0.2546,0.2437,0.45
2016-10-13 16:00:00,0.0001,0.0003,0.2209,0.2233,0.45
2016-10-13 17:00:00,0,0,0.2227,0.2386,0.45
2016-10-13 18:00:00,0,0,0.2427,0.2509,0.45
2016-10-13 19:00:00,0,0,0.2743,0.2427,0.45
2016-10-13 20:00:00,0,0,0.2323,0.2273,0.45
2016-10-13 21:00:00,0,0,0.2489,0.2407,0.45
2016-10-13 22:00:00,0,0,0.2733,0.2564,0.45
2016-10-13 23:00:00,0,0,0.2737,0.2568,0.45
2016-10-14 00:00:00,0,0,0.264,0.2469,0.45
2016-10-14 01:00:00,0,0,0.2593,0.2442,0.45
2016-10-14 02:00:00,0,0,0.2829,0.262,0.45
2016-10-14 03:00:00,0,0,0.289,0.2639,0.45
2016-10-14 04:00:00,0,0,0.3087,0.2692,0.45
2016-10-14 05:00:00,0,0,0.2744,0.257,0.45
2016-10-14 06:00:00,0.0293,0.0344,0.2779,0.2439,0.45
2016-10-14 07:00:00,0.0976,0.1227,0.3403,0.281,0.45
2016-10-14 08:00:00,0.1561,0.2048,0.4308,0.3922,0.45
2016-10-14 09:00:00,0.2338,0.2958,0.4687,0.4392,0.45
2016-10-14 10:00:00,0.3164,0.3728,0.5657,0.4935,0.45
2016-10-14 11:00:00,0.3441,0.4061,0.6868,0.5467,0.45
2016-10-14 12:00:00,0.3395,0.3967,0.7176,0.5548,0.45
2016-10-14 13:00:00,0.2682,0.3184,0.7126,0.5369,0.45
2016-10-14 14:00:00,0.1612,0.2012,0.6604,0.4943,0.45
2016-10-14 15:00:00,0.0626,0.0738,0.5641,0.4398,0.45
2016-10-14 16:00:00,0.0001,0.0002,0.563,0.4596,0.45
2016-10-14 17:00:00,0,0,0.4707,0.4386,0.45
2016-10-14 18:00:00,0,0,0.4444,0.4146,0.45
2016-10-14 19:00:00,0,0,0.4604,0.4105,0.45
2016-10-14 20:00:00,0,0,0.4416,0.3958,0.45
2016-10-14 21:00:00,0,0,0.414,0.3758,0.45
2016-10-14 22:00:00,0,0,0.4054,0.3653,0.45
2016-10-14 23:00:00,0,0,0.3863,0.3481,0.45
2016-10-15 00:00:00,0,0,0.3699,0.333,0.45
2016-10-15 01:00:00,0,0,0.3636,0.3207,0.45
2016-10-15 02:00:00,0,0,0.3591,0.311,0.45
2016-10-15 03:00:00,0,0,0.363,0.3085,0.45
2016-10-15 04:00:00,0,0,0.3427,0.2903,0.45
2016-10-15 05:00:00,0,0,0.3011,0.2679,0.45
2016-10-15 06:00:00,0.0195,0.0248,0.2191,0.2159,0.45
2016-10-15 07:00:00,0.0806,0.1038,0.1737,0.1673,0.45
2016-10-15 08:00:00,0.1396,0.1736,0.1564,0.1653,0.45
2016-10-15 09:00:00,0.1651,0.2068,0.0787,0.1256,0.45
2016-10-15 10:00:00,0.133,0.1976,0.0471,0.1035,0.45
2016-10-15 11:00:00,0.1176,0.18,0.035,0.0928,0.45
2016-10-15 12:00:00,0.1276,0.1725,0.022,0.0752,0.45
2016-10-15 13:00:00,0.1334,0.15,0.0101,0.0539,0.45
2016-10-15 14:00:00,0.0966,0.0994,0.0036,0.0348,0.45
2016-10-15 15:00:00,0.0296,0.0312,0.0034,0.0293,0.45
2016-10-15 16:00:00,0,0,0.027,0.0491,0.45
2016-10-15 17:00:00,0,0,0.0704,0.0663,0.45
2016-10-15 18:00:00,0,0,0.0659,0.0608,0.45
2016-10-15 19:00:00,0,0,0.0376,0.0461,0.45
2016-10-15 20:00:00,0,0,0.0226,0.0384,0.45
2016-10-15 21:00:00,0,0,0.0164,0.0262,0.45
2016-10-15 22:00:00,0,0,0.0136,0.0198,0.45
2016-10-15 23:00:00,0,0,0.012,0.0147,0.45
2016-10-16 00:00:00,0,0,0.0104,0.0123,0.45
2016-10-16 01:00:00,0,0,0.004,0.0096,0.45
2016-10-16 02:00:00,0,0,0.001,0.0082,0.45
2016-10-16 03:00:00,0,0,0.0009,0.008,0.45
2016-10-16 04:00:00,0,0,0.0024,0.0091,0.45
2016-10-16 05:00:00,0,0,0.0074,0.0115,0.45
2016-10-16 06:00:00,0.0037,0.0055,0.0133,0.0136,0.45
2016-10-16 07:00:00,0.0218,0.0296,0.0146,0.0147,0.45
2016-10-16 08:00:00,0.048,0.0631,0.0157,0.0173,0.45
2016-10-16 09:00:00,0.0676,0.0918,0.0171,0.0186,0.45
2016-10-16 10:00:00,0.092,0.1347,0.0133,0.0167,0.45
2016-10-16 11:00:00,0.1163,0.1653,0.0076,0.0137,0.45
2016-10-16 12:00:00,0.1196,0.1579,0.0053,0.0133,0.45
2016-10-16 13:00:00,0.0966,0.1188,0.0073,0.0173,0.45
2016-10-16 14:00:00,0.0595,0.0758,0.0171,0.03,0.45
2016-10-16 15:00:00,0.0196,0.0262,0.0497,0.0664,0.45
2016-10-16 16:00:00,0,0,0.1184,0.134,0.45
2016-10-16 17:00:00,0,0,0.1547,0.1698,0.45
2016-10-16 18:00:00,0,0,0.1821,0.1719,0.45
2016-10-16 19:00:00,0,0,0.2047,0.1735,0.45
2016-10-16 20:00:00,0,0,0.1817,0.1715,0.45
2016-10-16 21:00:00,0,0,0.1653,0.1609,0.45
2016-10-16 22:00:00,0,0,0.1551,0.1462,0.45
2016-10-16 23:00:00,0,0,0.1497,0.1399,0.45
2016-10-17 00:00:00,0,0,0.1636,0.1428,0.45
2016-10-17 01:00:00,0,0,0.1491,0.1395,0.45
2016-10-17 02:00:00,0,0,0.1569,0.1326,0.45
2016-10-17 03:00:00,0,0,0.1494,0.1287,0.45
2016-10-17 04:00:00,0,0,0.1461,0.1267,0.45
2016-10-17 05:00:00,0,0,0.12,0.1176,0.45
2016-10-17 06:00:00,0.011,0.017,0.1223,0.12,0.45
2016-10-17 07:00:00,0.0737,0.0909,0.1534,0.138,0.45
2016-10-17 08:00:00,0.1572,0.1791,0.1574,0.1399,0.45
2016-10-17 09:00:00,0.2038,0.2465,0.144,0.1235,0.45
2016-10-17 10:00:00,0.2422,0.2953,0.124,0.1117,0.45
2016-10-17 11:00:00,0.2419,0.295,0.0989,0.0949,0.45
2016-10-17 12:00:00,0.2031,0.2533,0.0831,0.0811,0.45
2016-10-17 13:00:00,0.1431,0.1851,0.0816,0.0744,0.45
2016-10-17 14:00:00,0.0739,0.0982,0.0901,0.0752,0.45
2016-10-17 15:00:00,0.0192,0.027,0.1046,0.0907,0.45
2016-10-17 16:00:00,0,0,0.1643,0.1451,0.45
2016-10-17 17:00:00,0,0,0.1757,0.1548,0.45
2016-10-17 18:00:00,0,0,0.1286,0.1239,0.45
2016-10-17 19:00:00,0,0,0.108,0.0977,0.45
2016-10-17 20:00:00,0,0,0.0874,0.0723,0.45
2016-10-17 21:00:00,0,0,0.06,0.05,0.45
2016-10-17 22:00:00,0,0,0.0406,0.0354,0.45
2016-10-17 23:00:00,0,0,0.0266,0.0248,0.45
2016-10-18 00:00:00,0,0,0.0183,0.0179,0.45
2016-10-18 01:00:00,0,0,0.013,0.0124,0.45
2016-10-18 02:00:00,0,0,0.0084,0.0076,0.45
2016-10-18 03:00:00,0,0,0.0049,0.0056,0.45
2016-10-18 04:00:00,0,0,0.0016,0.0045,0.45
2016-10-18 05:00:00,0,0,0.0006,0.0035,0.45
2016-10-18 06:00:00,0.0014,0.0026,0.0001,0.0028,0.45
2016-10-18 07:00:00,0.0175,0.0237,0,0.0014,0.45
2016-10-18 08:00:00,0.048,0.0612,0,0.0009,0.45
2016-10-18 09:00:00,0.0802,0.1034,0,0.0012,0.45
2016-10-18 10:00:00,0.1119,0.1376,0,0.0025,0.45
2016-10-18 11:00:00,0.1346,0.1642,0,0.0038,0.45
2016-10-18 12:00:00,0.144,0.168,0.0001,0.0036,0.45
2016-10-18 13:00:00,0.1196,0.1471,0,0.0033,0.45
2016-10-18 14:00:00,0.0933,0.1079,0,0.0029,0.45
2016-10-18 15:00:00,0.0325,0.0364,0,0.0032,0.45
2016-10-18 16:00:00,0,0,0.0127,0.0133,0.45
2016-10-18 17:00:00,0,0,0.0689,0.0473,0.45
2016-10-18 18:00:00,0,0,0.1471,0.1003,0.45
2016-10-18 19:00:00,0,0,0.2016,0.141,0.45
2016-10-18 20:00:00,0,0,0.2114,0.1565,0.45
2016-10-18 21:00:00,0,0,0.1913,0.1612,0.45
2016-10-18 22:00:00,0,0,0.1581,0.1517,0.45
2016-10-18 23:00:00,0,0,0.1244,0.1361,0.45
2016-10-19 00:00:00,0,0,0.0979,0.1181,0.45
2016-10-19 01:00:00,0,0,0.0664,0.0925,0.45
2016-10-19 02:00:00,0,0,0.0553,0.0766,0.45
2016-10-19 03:00:00,0,0,0.0553,0.0742,0.45
2016-10-19 04:00:00,0,0,0.0546,0.0696,0.45
2016-10-19 05:00:00,0,0,0.0507,0.0626,0.45
2016-10-19 06:00:00,0.0002,0.0008,0.0536,0.0575,0.45
2016-10-19 07:00:00,0.0063,0.0102,0.0511,0.0526,0.45
2016-10-19 08:00:00,0.0183,0.0286,0.0443,0.0454,0.45
2016-10-19 09:00:00,0.0497,0.0719,0.042,0.042,0.45
2016-10-19 10:00:00,0.1019,0.1539,0.0444,0.0442,0.45
2016-10-19 11:00:00,0.1995,0.2405,0.0421,0.0456,0.45
2016-10-19 12:00:00,0.2743,0.2782,0.0329,0.0421,0.45
2016-10-19 13:00:00,0.2204,0.2313,0.0279,0.0372,0.45
2016-10-19 14:00:00,0.1081,0.1223,0.025,0.0291,0.45
2016-10-19 15:00:00,0.0234,0.0346,0.0189,0.0209,0.45
2016-10-19 16:00:00,0,0,0.0379,0.0326,0.45
2016-10-19 17:00:00,0,0,0.099,0.0707,0.45
2016-10-19 18:00:00,0,0,0.1717,0.1247,0.45
2016-10-19 19:00:00,0,0,0.2176,0.1705,0.45
2016-10-19 20:00:00,0,0,0.2401,0.2027,0.45
2016-10-19 21:00:00,0,0,0.2274,0.2122,0.45
2016-10-19 22:00:00,0,0,0.2057,0.201,0.45
2016-10-19 23:00:00,0,0,0.1904,0.1793,0.45
2016-10-20 00:00:00,0,0,0.1679,0.1606,0.45
2016-10-20 01:00:00,0,0,0.1363,0.14,0.45
2016-10-20 02:00:00,0,0,0.1046,0.1203,0.45
2016-10-20 03:00:00,0,0,0.0894,0.1092,0.45
2016-10-20 04:00:00,0,0,0.0797,0.0959,0.45
2016-10-20 05:00:00,0,0,0.0619,0.0779,0.45
2016-10-20 06:00:00,0.0037,0.007,0.0424,0.0563,0.45
2016-10-20 07:00:00,0.024,0.043,0.0179,0.0294,0.45
2016-10-20 08:00:00,0.0563,0.1069,0.0084,0.0259,0.45
2016-10-20 09:00:00,0.1239,0.1958,0.0066,0.0258,0.45
2016-10-20 10:00:00,0.2393,0.2814,0.0057,0.0209,0.45
2016-10-20 11:00:00,0.2869,0.2878,0.0066,0.019,0.45
2016-10-20 12:00:00,0.1693,0.2089,0.0067,0.0188,0.45
2016-10-20 13:00:00,0.1105,0.1398,0.0047,0.0174,0.45
2016-10-20 14:00:00,0.0452,0.0585,0.0016,0.0131,0.45
2016-10-20 15:00:00,0.0079,0.0137,0.0023,0.0183,0.45
2016-10-20 16:00:00,0,0,0.0066,0.0382,0.45
2016-10-20 17:00:00,0,0,0.011,0.0516,0.45
2016-10-20 18:00:00,0,0,0.018,0.0543,0.45
2016-10-20 19:00:00,0,0,0.0267,0.0518,0.45
2016-10-20 20:00:00,0,0,0.0367,0.0491,0.45
2016-10-20 21:00:00,0,0,0.0406,0.0434,0.45
2016-10-20 22:00:00,0,0,0.0307,0.0346,0.45
2016-10-20 23:00:00,0,0,0.019,0.0254,0.45
2016-10-21 00:00:00,0,0,0.0176,0.021,0.45
2016-10-21 01:00:00,0,0,0.0227,0.0221,0.45
2016-10-21 02:00:00,0,0,0.0299,0.026,0.45
2016-10-21 03:00:00,0,0,0.0359,0.0277,0.45
2016-10-21 04:00:00,0,0,0.0366,0.0288,0.45
2016-10-21 05:00:00,0,0,0.0399,0.0343,0.45
2016-10-21 06:00:00,0.0016,0.004,0.0473,0.0422,0.45
2016-10-21 07:00:00,0.0201,0.0344,0.0437,0.0412,0.45
2016-10-21 08:00:00,0.0614,0.0884,0.039,0.0438,0.45
2016-10-21 09:00:00,0.1542,0.171,0.0579,0.0474,0.45
2016-10-21 10:00:00,0.1667,0.1902,0.0664,0.0513,0.45
2016-10-21 11:00:00,0.1389,0.1765,0.0777,0.0562,0.45
2016-10-21 12:00:00,0.1421,0.1491,0.0871,0.0574,0.45
2016-10-21 13:00:00,0.0862,0.1056,0.085,0.053,0.45
2016-10-21 14:00:00,0.0483,0.0569,0.0691,0.0397,0.45
2016-10-21 15:00:00,0.014,0.0143,0.0573,0.034,0.45
2016-10-21 16:00:00,0,0,0.0646,0.0438,0.45
2016-10-21 17:00:00,0,0,0.0591,0.0471,0.45
2016-10-21 18:00:00,0,0,0.0456,0.0441,0.45
2016-10-21 19:00:00,0,0,0.0329,0.04,0.45
2016-10-21 20:00:00,0,0,0.0231,0.0382,0.45
2016-10-21 21:00:00,0,0,0.015,0.0373,0.45
2016-10-21 22:00:00,0,0,0.0097,0.035,0.45
2016-10-21 23:00:00,0,0,0.0064,0.0312,0.45
2016-10-22 00:00:00,0,0,0.0043,0.026,0.45
2016-10-22 01:00:00,0,0,0.0026,0.0209,0.45
2016-10-22 02:00:00,0,0,0.001,0.0175,0.45
2016-10-22 03:00:00,0,0,0.0009,0.0189,0.45
2016-10-22 04:00:00,0,0,0.0016,0.0227,0.45
2016-10-22 05:00:00,0,0,0.0029,0.0252,0.45
